c	F_rep (kT)
1.00	0.0000	16.0000
0.95	22.2572	16.0000
0.90	44.8067	17.0000
0.85	66.1754	17.0000
0.80	87.8873	17.0000
0.75	109.9525	17.0000
0.70	132.3818	17.0000
0.65	155.1860	17.0000
0.60	178.0334	18.0000
0.55	199.8417	18.0000
0.50	222.0186	18.0000
0.45	244.5752	18.0000
0.40	267.5228	18.0000
0.35	290.8735	18.0000
0.30	312.8425	19.0000
0.25	335.0650	19.0000
0.20	357.6802	19.0000
0.15	380.6997	19.0000
0.10	403.8735	20.0000
0.05	425.6557	20.0000
0.00	447.8281	20.0000
