c	F_rep (kT)
1.00	0.0000	3.0000
0.95	153.0898	3.0000
0.90	317.2401	3.0000
0.85	494.1767	3.0000
0.80	686.0574	3.0000
0.75	895.6208	3.0000
0.70	1122.9859	4.0000
0.65	1371.4333	4.0000
0.60	1650.3674	4.0000
0.55	1966.8774	4.0000
0.50	2315.1149	5.0000
0.45	2707.5824	6.0000
0.40	3132.2533	6.0000
0.35	3579.9324	7.0000
0.30	4042.1367	9.0000
0.25	4506.4366	10.0000
0.20	4968.0033	11.0000
0.15	5416.2063	13.0000
0.10	5845.3480	15.0000
0.05	6247.3042	17.0000
0.00	6615.7053	19.0000
