c	F_rep (kT)
1.00	0.0000	1.0000
0.95	19.1104	1.0000
0.90	39.7450	1.0000
0.85	62.1795	1.0000
0.80	86.7744	1.0000
0.75	114.0158	1.0000
0.70	144.5820	1.0000
0.65	179.4600	1.0000
0.60	220.1503	1.0000
0.55	268.9746	1.0000
0.50	329.0450	1.0000
0.45	402.1793	1.0000
0.40	486.5658	1.0000
0.35	579.0951	1.0000
0.30	677.4456	1.0000
0.25	780.1167	1.0000
0.20	886.1210	1.0000
0.15	994.7796	1.0000
0.10	1104.5137	2.0000
0.05	1214.1981	2.0000
0.00	1325.3749	2.0000
