c	F_rep (kT)
1.00	0.0000	1.0000
0.95	19.2493	1.0000
0.90	40.0511	1.0000
0.85	62.7022	1.0000
0.80	87.5807	1.0000
0.75	115.2184	1.0000
0.70	146.3591	1.0000
0.65	182.1547	1.0000
0.60	224.4998	1.0000
0.55	276.9091	1.0000
0.50	346.1629	1.0000
0.45	438.0051	1.0000
0.40	546.7196	1.0000
0.35	665.4725	1.0000
0.30	790.7693	1.0000
0.25	920.7206	1.0000
0.20	1054.1810	1.0000
0.15	1190.3936	1.0000
0.10	1328.8347	1.0000
0.05	1469.1238	1.0000
0.00	1610.9715	1.0000
