c	F_rep (kT)
1.00	0.0000	9.0000
0.95	79.4506	9.0000
0.90	162.0508	9.0000
0.85	245.4027	10.0000
0.80	330.9088	10.0000
0.75	420.0163	10.0000
0.70	511.3518	11.0000
0.65	603.6825	11.0000
0.60	700.0491	11.0000
0.55	797.2223	12.0000
0.50	896.9143	12.0000
0.45	998.7160	13.0000
0.40	1101.4523	13.0000
0.35	1206.0351	14.0000
0.30	1311.3432	14.0000
0.25	1416.8282	15.0000
0.20	1524.0223	16.0000
0.15	1628.5673	16.0000
0.10	1733.5286	17.0000
0.05	1838.1112	18.0000
0.00	1939.5938	18.0000
