c	F_rep (kT)
1.00	0.0000	1.0000
0.95	10.3447	1.0000
0.90	20.9852	1.0000
0.85	31.9300	1.0000
0.80	43.1873	1.0000
0.75	54.7645	1.0000
0.70	66.6682	1.0000
0.65	78.9038	1.0000
0.60	91.4761	1.0000
0.55	104.3883	1.0000
0.50	117.6423	1.0000
0.45	131.2392	1.0000
0.40	145.1778	1.0000
0.35	159.4564	1.0000
0.30	174.0718	1.0000
0.25	189.0191	1.0000
0.20	204.2929	1.0000
0.15	219.8868	1.0000
0.10	235.7935	1.0000
0.05	251.9989	1.0000
0.00	268.5005	1.0000
