c	F_rep (kT)
1.00	0.0000	1.0000
0.95	168.7413	1.0000
0.90	350.4332	1.0000
0.85	547.2526	1.0000
0.80	761.9672	1.0000
0.75	998.1570	1.0000
0.70	1260.5213	1.0000
0.65	1555.2788	1.0000
0.60	1890.5395	1.0000
0.55	2276.1122	1.0000
0.50	2721.3736	1.0000
0.45	3230.4899	1.0000
0.40	3799.3483	1.0000
0.35	4418.6103	1.0000
0.30	5078.4808	1.0000
0.25	5770.8552	1.0000
0.20	6487.7993	2.0000
0.15	7208.5353	2.0000
0.10	7946.8018	2.0000
0.05	8699.8987	2.0000
0.00	9452.4836	3.0000
