c	F_rep (kT)
1.00	0.0000	12.0000
0.95	6.3733	12.0000
0.90	12.9561	12.0000
0.85	19.7606	12.0000
0.80	26.5055	13.0000
0.75	33.3952	13.0000
0.70	40.5288	13.0000
0.65	47.6542	14.0000
0.60	54.8721	14.0000
0.55	62.3554	14.0000
0.50	69.6863	15.0000
0.45	77.2434	15.0000
0.40	84.8246	16.0000
0.35	92.4305	16.0000
0.30	100.1344	17.0000
0.25	107.7565	17.0000
0.20	115.4556	18.0000
0.15	123.0541	18.0000
0.10	130.6208	19.0000
0.05	138.1488	19.0000
0.00	145.4562	20.0000
