c	F_rep (kT)
1.00	0.0000	1.0000
0.95	173.2062	1.0000
0.90	360.4158	1.0000
0.85	564.2501	1.0000
0.80	788.1474	1.0000
0.75	1036.8315	1.0000
0.70	1317.0731	1.0000
0.65	1639.1829	1.0000
0.60	2020.2145	1.0000
0.55	2491.6989	1.0000
0.50	3114.4468	1.0000
0.45	3939.8064	1.0000
0.40	4916.4304	1.0000
0.35	5983.5452	1.0000
0.30	7109.5919	1.0000
0.25	8277.4700	1.0000
0.20	9476.9126	1.0000
0.15	10701.1449	1.0000
0.10	11945.4401	1.0000
0.05	13206.3642	1.0000
0.00	14481.3076	1.0000
