c	F_rep (kT)
1.00	0.0000	19.0000
0.95	3.4660	19.0000
0.90	6.9435	19.0000
0.85	10.4327	19.0000
0.80	13.9335	19.0000
0.75	17.4462	19.0000
0.70	20.8111	20.0000
0.65	24.0279	20.0000
0.60	27.2553	20.0000
0.55	30.4932	20.0000
0.50	33.7418	20.0000
0.45	37.0011	20.0000
0.40	40.2712	20.0000
0.35	43.5522	20.0000
0.30	46.8441	20.0000
0.25	50.1470	20.0000
0.20	53.4610	20.0000
0.15	56.7862	20.0000
0.10	60.1227	20.0000
0.05	63.4705	20.0000
0.00	66.8297	20.0000
