c	F_rep (kT)
1.00	0.0000	15.0000
0.95	3.2192	15.0000
0.90	6.3173	16.0000
0.85	9.4446	16.0000
0.80	12.6334	16.0000
0.75	15.8860	16.0000
0.70	19.2048	16.0000
0.65	22.3846	17.0000
0.60	25.5989	17.0000
0.55	28.8798	17.0000
0.50	32.2297	17.0000
0.45	35.5400	18.0000
0.40	38.7722	18.0000
0.35	42.0732	18.0000
0.30	45.4455	18.0000
0.25	48.7788	19.0000
0.20	52.0173	19.0000
0.15	55.3263	19.0000
0.10	58.7082	19.0000
0.05	61.9542	20.0000
0.00	65.1830	20.0000
