c	F_rep (kT)
1.00	0.0000	8.0000
0.95	10.4195	8.0000
0.90	21.3271	8.0000
0.85	32.5848	9.0000
0.80	44.0854	9.0000
0.75	56.1763	9.0000
0.70	68.7568	10.0000
0.65	81.5623	10.0000
0.60	95.0686	10.0000
0.55	108.7448	11.0000
0.50	123.0546	11.0000
0.45	137.4974	12.0000
0.40	152.4823	13.0000
0.35	167.5143	13.0000
0.30	182.7604	14.0000
0.25	198.1764	15.0000
0.20	213.5966	15.0000
0.15	228.7513	16.0000
0.10	243.7357	17.0000
0.05	258.4273	18.0000
0.00	272.7127	19.0000
