c	F_rep (kT)
1.00	0.0000	17.0000
0.95	1.9170	17.0000
0.90	3.8592	17.0000
0.85	5.8271	17.0000
0.80	7.8214	17.0000
0.75	9.8428	17.0000
0.70	11.8510	18.0000
0.65	13.7717	18.0000
0.60	15.7186	18.0000
0.55	17.6923	18.0000
0.50	19.6935	18.0000
0.45	21.7229	18.0000
0.40	23.7812	18.0000
0.35	25.7570	19.0000
0.30	27.7029	19.0000
0.25	29.6765	19.0000
0.20	31.6786	19.0000
0.15	33.7098	19.0000
0.10	35.7709	19.0000
0.05	37.7442	20.0000
0.00	39.6811	20.0000
