c	F_rep (kT)
1.00	0.0000	14.0000
0.95	4.5321	14.0000
0.90	9.1805	14.0000
0.85	13.9504	14.0000
0.80	18.8239	15.0000
0.75	23.5455	15.0000
0.70	28.3951	15.0000
0.65	33.3784	15.0000
0.60	38.3507	16.0000
0.55	43.2740	16.0000
0.50	48.3367	16.0000
0.45	53.4616	17.0000
0.40	58.4477	17.0000
0.35	63.5777	17.0000
0.30	68.7316	18.0000
0.25	73.7634	18.0000
0.20	78.9416	18.0000
0.15	83.9973	19.0000
0.10	89.0503	19.0000
0.05	94.1749	20.0000
0.00	99.0766	20.0000
