c	F_rep (kT)
1.00	0.0000	1.0000
0.95	158.1435	1.0000
0.90	327.0126	1.0000
0.85	506.3937	2.0000
0.80	696.1267	2.0000
0.75	901.2999	2.0000
0.70	1124.1614	2.0000
0.65	1367.2273	2.0000
0.60	1633.1440	2.0000
0.55	1924.3906	2.0000
0.50	2242.8168	2.0000
0.45	2589.1638	2.0000
0.40	2961.6580	3.0000
0.35	3349.6027	3.0000
0.30	3760.1102	3.0000
0.25	4190.6808	3.0000
0.20	4632.3652	4.0000
0.15	5082.5636	4.0000
0.10	5544.3730	5.0000
0.05	6005.2570	5.0000
0.00	6471.6650	6.0000
