c	F_rep (kT)
1.00	0.0000	1.0000
0.95	19.2946	1.0000
0.90	40.1590	1.0000
0.85	62.8875	1.0000
0.80	87.8719	1.0000
0.75	115.6527	1.0000
0.70	147.0133	1.0000
0.65	183.1688	1.0000
0.60	226.2103	1.0000
0.55	280.4361	1.0000
0.50	358.1180	1.0000
0.45	477.6359	1.0000
0.40	621.0977	1.0000
0.35	776.2341	1.0000
0.30	937.0410	2.0000
0.25	1099.9881	2.0000
0.20	1263.3691	3.0000
0.15	1425.0443	4.0000
0.10	1581.5060	6.0000
0.05	1730.3849	8.0000
0.00	1867.0490	12.0000
