c	F_rep (kT)
1.00	0.0000	2.0000
0.95	17.6754	2.0000
0.90	36.6342	2.0000
0.85	57.0742	2.0000
0.80	79.2400	2.0000
0.75	103.4372	2.0000
0.70	130.0491	2.0000
0.65	159.1884	3.0000
0.60	191.2002	3.0000
0.55	227.1826	3.0000
0.50	267.6832	3.0000
0.45	312.6715	4.0000
0.40	360.9838	4.0000
0.35	413.3026	5.0000
0.30	467.3031	5.0000
0.25	523.2970	6.0000
0.20	580.2175	7.0000
0.15	637.2328	8.0000
0.10	693.6985	9.0000
0.05	749.1050	10.0000
0.00	802.8660	12.0000
