c	F_rep (kT)
1.00	0.0000	1.0000
0.95	173.7778	1.0000
0.90	361.7161	1.0000
0.85	566.5136	1.0000
0.80	791.6375	1.0000
0.75	1042.0389	1.0000
0.70	1324.8319	1.0000
0.65	1651.1600	1.0000
0.60	2040.3388	1.0000
0.55	2533.1795	1.0000
0.50	3262.4556	1.0000
0.45	4466.2226	1.0000
0.40	5906.3991	1.0000
0.35	7450.2859	1.0000
0.30	9057.0059	1.0000
0.25	10707.2354	1.0000
0.20	12389.8704	1.0000
0.15	14097.7534	1.0000
0.10	15825.9885	1.0000
0.05	17571.0357	1.0000
0.00	19330.3128	1.0000
