c	F_rep (kT)
1.00	0.0000	15.0000
0.95	27.6400	15.0000
0.90	55.7649	15.0000
0.85	84.3889	15.0000
0.80	113.5267	15.0000
0.75	142.8344	16.0000
0.70	171.0879	16.0000
0.65	199.8542	16.0000
0.60	229.1481	16.0000
0.55	258.9845	16.0000
0.50	288.9575	17.0000
0.45	317.7883	17.0000
0.40	347.1558	17.0000
0.35	377.0745	17.0000
0.30	407.5590	17.0000
0.25	437.0119	18.0000
0.20	466.3428	18.0000
0.15	496.2274	18.0000
0.10	526.6791	18.0000
0.05	556.2726	19.0000
0.00	585.4258	19.0000
