c	F_rep (kT)
1.00	0.0000	15.0000
0.95	32.5087	15.0000
0.90	65.7213	15.0000
0.85	99.6654	15.0000
0.80	134.3700	15.0000
0.75	167.6865	16.0000
0.70	201.6110	16.0000
0.65	236.3153	16.0000
0.60	271.8300	16.0000
0.55	306.2658	17.0000
0.50	340.8793	17.0000
0.45	376.3176	17.0000
0.40	412.5949	18.0000
0.35	447.0009	18.0000
0.30	482.2388	18.0000
0.25	518.3394	18.0000
0.20	553.5721	19.0000
0.15	588.4535	19.0000
0.10	624.1942	19.0000
0.05	659.4212	20.0000
0.00	693.7545	20.0000
