c	F_rep (kT)
1.00	0.0000	1.0000
0.95	15.5767	1.0000
0.90	31.9994	1.0000
0.85	49.3442	1.0000
0.80	67.6927	1.0000
0.75	87.1299	1.0000
0.70	107.7416	1.0000
0.65	129.6108	1.0000
0.60	152.8116	1.0000
0.55	177.4037	1.0000
0.50	203.4260	1.0000
0.45	230.8918	1.0000
0.40	259.7877	1.0000
0.35	290.0752	1.0000
0.30	321.6945	1.0000
0.25	354.5716	1.0000
0.20	388.6236	1.0000
0.15	423.7646	1.0000
0.10	459.9096	1.0000
0.05	496.9771	1.0000
0.00	534.8909	1.0000
