c	F_rep (kT)
1.00	0.0000	10.0000
0.95	7.9485	10.0000
0.90	16.1899	10.0000
0.85	24.7426	10.0000
0.80	33.2893	11.0000
0.75	42.0786	11.0000
0.70	51.2164	11.0000
0.65	60.4157	12.0000
0.60	69.8034	12.0000
0.55	79.5731	12.0000
0.50	89.1974	13.0000
0.45	99.2091	13.0000
0.40	109.1988	14.0000
0.35	119.4168	14.0000
0.30	129.5942	15.0000
0.25	139.9686	15.0000
0.20	150.1563	16.0000
0.15	160.5072	17.0000
0.10	170.6473	17.0000
0.05	180.7171	18.0000
0.00	190.7557	19.0000
