c	F_rep (kT)
1.00	0.0000	19.0000
0.95	0.7851	19.0000
0.90	1.5754	19.0000
0.85	2.3707	19.0000
0.80	3.1714	19.0000
0.75	3.9773	19.0000
0.70	4.7886	19.0000
0.65	5.6053	19.0000
0.60	6.4275	19.0000
0.55	7.2554	19.0000
0.50	8.0889	19.0000
0.45	8.9282	19.0000
0.40	9.7733	19.0000
0.35	10.6243	19.0000
0.30	11.4338	20.0000
0.25	12.2194	20.0000
0.20	13.0104	20.0000
0.15	13.8069	20.0000
0.10	14.6089	20.0000
0.05	15.4165	20.0000
0.00	16.2299	20.0000
