c	F_rep (kT)
1.00	0.0000	20.0000
0.95	0.7752	20.0000
0.90	1.5511	20.0000
0.85	2.3276	20.0000
0.80	3.1047	20.0000
0.75	3.8824	20.0000
0.70	4.6608	20.0000
0.65	5.4398	20.0000
0.60	6.2194	20.0000
0.55	6.9996	20.0000
0.50	7.7805	20.0000
0.45	8.5620	20.0000
0.40	9.3442	20.0000
0.35	10.1270	20.0000
0.30	10.9104	20.0000
0.25	11.6944	20.0000
0.20	12.4791	20.0000
0.15	13.2644	20.0000
0.10	14.0504	20.0000
0.05	14.8370	20.0000
0.00	15.6243	20.0000
