c	F_rep (kT)
1.00	0.0000	1.0000
0.95	173.8403	1.0000
0.90	361.8418	1.0000
0.85	566.6970	1.0000
0.80	791.9394	1.0000
0.75	1042.5038	1.0000
0.70	1325.5529	1.0000
0.65	1652.2820	1.0000
0.60	2042.2472	1.0000
0.55	2537.4391	1.0000
0.50	3294.4671	1.0000
0.45	4692.4536	1.0000
0.40	6352.5985	1.0000
0.35	8118.2467	1.0000
0.30	9947.3937	1.0000
0.25	11820.4605	1.0000
0.20	13726.2443	1.0000
0.15	15657.5691	1.0000
0.10	17599.4780	2.0000
0.05	19516.8528	2.0000
0.00	21402.9426	4.0000
