c	F_rep (kT)
1.00	0.0000	7.0000
0.95	86.3695	7.0000
0.90	174.8741	8.0000
0.85	264.3116	8.0000
0.80	357.2105	8.0000
0.75	453.7524	8.0000
0.70	553.9330	9.0000
0.65	653.9448	9.0000
0.60	757.9048	9.0000
0.55	865.9544	9.0000
0.50	974.4577	10.0000
0.45	1085.8834	10.0000
0.40	1201.0726	11.0000
0.35	1315.3762	11.0000
0.30	1433.6978	11.0000
0.25	1551.5017	12.0000
0.20	1671.8228	12.0000
0.15	1791.3327	13.0000
0.10	1912.8382	13.0000
0.05	2032.0183	14.0000
0.00	2152.4243	15.0000
