c	F_rep (kT)
1.00	0.0000	16.0000
0.95	13.6516	16.0000
0.90	27.4261	16.0000
0.85	41.3253	16.0000
0.80	54.6054	17.0000
0.75	67.7798	17.0000
0.70	81.0728	17.0000
0.65	94.4860	17.0000
0.60	108.0212	17.0000
0.55	121.6802	17.0000
0.50	135.4646	17.0000
0.45	149.3764	17.0000
0.40	163.4173	17.0000
0.35	177.5174	18.0000
0.30	190.7674	18.0000
0.25	204.1393	18.0000
0.20	217.6347	18.0000
0.15	231.2554	18.0000
0.10	245.0031	18.0000
0.05	258.8795	18.0000
0.00	272.8863	18.0000
