c	F_rep (kT)
1.00	0.0000	2.0000
0.95	17.8377	2.0000
0.90	36.6026	3.0000
0.85	56.7316	3.0000
0.80	78.6286	3.0000
0.75	102.6395	3.0000
0.70	129.2218	3.0000
0.65	158.9955	3.0000
0.60	192.4948	4.0000
0.55	230.2203	4.0000
0.50	274.2911	4.0000
0.45	323.8689	5.0000
0.40	378.7115	6.0000
0.35	436.8808	7.0000
0.30	496.8029	8.0000
0.25	556.9386	10.0000
0.20	616.0178	11.0000
0.15	672.9162	13.0000
0.10	726.7173	15.0000
0.05	776.4766	17.0000
0.00	821.0039	20.0000
