c	F_rep (kT)
1.00	0.0000	1.0000
0.95	171.6146	1.0000
0.90	356.8590	1.0000
0.85	558.1754	1.0000
0.80	778.7517	1.0000
0.75	1022.8669	1.0000
0.70	1296.4506	1.0000
0.65	1608.0416	1.0000
0.60	1970.4013	1.0000
0.55	2402.7271	1.0000
0.50	2929.7523	1.0000
0.45	3565.6091	1.0000
0.40	4296.6755	1.0000
0.35	5098.4457	1.0000
0.30	5929.9411	2.0000
0.25	6797.8551	2.0000
0.20	7693.4118	3.0000
0.15	8588.8001	3.0000
0.10	9493.5344	4.0000
0.05	10393.6407	5.0000
0.00	11279.1900	6.0000
