c	F_rep (kT)
1.00	0.0000	1.0000
0.95	93.1123	1.0000
0.90	188.8790	1.0000
0.85	287.3854	1.0000
0.80	388.7025	1.0000
0.75	492.9050	1.0000
0.70	600.0379	1.0000
0.65	710.1600	1.0000
0.60	823.3175	1.0000
0.55	939.5267	1.0000
0.50	1058.8201	1.0000
0.45	1181.1825	1.0000
0.40	1306.6356	1.0000
0.35	1435.1405	1.0000
0.30	1566.6811	1.0000
0.25	1701.1960	1.0000
0.20	1838.6618	1.0000
0.15	1978.9988	1.0000
0.10	2122.1464	1.0000
0.05	2268.0413	1.0000
0.00	2416.5898	1.0000
