c	F_rep (kT)
1.00	0.0000	6.0000
0.95	119.5546	6.0000
0.90	246.1229	6.0000
0.85	380.5277	6.0000
0.80	521.5638	7.0000
0.75	668.8296	7.0000
0.70	826.7147	7.0000
0.65	993.9559	8.0000
0.60	1169.5573	8.0000
0.55	1357.2628	9.0000
0.50	1553.2112	9.0000
0.45	1758.6721	10.0000
0.40	1972.8962	11.0000
0.35	2193.1053	12.0000
0.30	2416.6094	13.0000
0.25	2640.8525	14.0000
0.20	2863.4483	15.0000
0.15	3082.1973	16.0000
0.10	3295.0908	17.0000
0.05	3499.7571	19.0000
0.00	3691.4828	20.0000
