c	F_rep (kT)
1.00	0.0000	1.0000
0.95	19.3039	1.0000
0.90	40.1797	1.0000
0.85	62.9229	1.0000
0.80	87.9265	1.0000
0.75	115.7341	1.0000
0.70	147.1343	1.0000
0.65	183.3544	1.0000
0.60	226.5199	1.0000
0.55	281.0708	1.0000
0.50	360.5456	1.0000
0.45	487.0181	1.0000
0.40	638.6313	1.0000
0.35	801.8431	1.0000
0.30	972.1956	1.0000
0.25	1147.5477	1.0000
0.20	1322.2892	2.0000
0.15	1497.8736	3.0000
0.10	1670.7657	4.0000
0.05	1839.0648	6.0000
0.00	1998.6168	8.0000
