c	F_rep (kT)
1.00	0.0000	18.0000
0.95	1.2692	18.0000
0.90	2.5506	18.0000
0.85	3.8443	18.0000
0.80	5.1507	18.0000
0.75	6.4699	18.0000
0.70	7.8023	18.0000
0.65	9.1480	18.0000
0.60	10.3970	19.0000
0.55	11.6572	19.0000
0.50	12.9300	19.0000
0.45	14.2156	19.0000
0.40	15.5143	19.0000
0.35	16.8263	19.0000
0.30	18.1519	19.0000
0.25	19.4913	19.0000
0.20	20.8449	19.0000
0.15	22.1047	20.0000
0.10	23.3640	20.0000
0.05	24.6366	20.0000
0.00	25.9225	20.0000
