c	F_rep (kT)
1.00	0.0000	4.0000
0.95	14.6049	4.0000
0.90	30.0685	4.0000
0.85	46.4856	4.0000
0.80	63.9635	4.0000
0.75	82.1149	5.0000
0.70	101.4273	5.0000
0.65	122.1333	5.0000
0.60	144.3662	5.0000
0.55	167.6107	6.0000
0.50	192.3158	6.0000
0.45	218.6126	7.0000
0.40	245.7162	7.0000
0.35	274.2363	8.0000
0.30	303.3582	8.0000
0.25	333.1592	9.0000
0.20	363.4518	10.0000
0.15	393.8914	11.0000
0.10	424.1335	11.0000
0.05	454.0283	12.0000
0.00	483.3280	14.0000
