c	F_rep (kT)
1.00	0.0000	1.0000
0.95	18.9846	1.0000
0.90	39.4666	1.0000
0.85	61.7120	1.0000
0.80	86.0674	1.0000
0.75	112.9973	1.0000
0.70	142.7682	2.0000
0.65	176.1364	2.0000
0.60	214.8945	2.0000
0.55	261.1777	2.0000
0.50	318.0608	2.0000
0.45	387.5522	3.0000
0.40	465.5878	3.0000
0.35	550.8131	4.0000
0.30	639.5774	5.0000
0.25	729.5394	6.0000
0.20	819.1433	7.0000
0.15	907.2939	8.0000
0.10	991.7428	10.0000
0.05	1071.3512	13.0000
0.00	1144.4630	15.0000
