c	F_rep (kT)
1.00	0.0000	1.0000
0.95	17.8254	1.0000
0.90	36.8896	1.0000
0.85	57.3664	1.0000
0.80	79.4629	1.0000
0.75	103.4252	1.0000
0.70	129.5421	1.0000
0.65	158.1424	1.0000
0.60	189.5779	1.0000
0.55	224.1829	1.0000
0.50	262.2081	1.0000
0.45	303.7482	1.0000
0.40	348.7105	1.0000
0.35	396.8465	1.0000
0.30	447.8229	1.0000
0.25	501.2887	1.0000
0.20	556.1767	2.0000
0.15	612.1611	2.0000
0.10	669.7292	2.0000
0.05	728.6792	2.0000
0.00	788.8419	2.0000
