c	F_rep (kT)
1.00	0.0000	20.0000
0.95	0.0597	20.0000
0.90	0.1195	20.0000
0.85	0.1793	20.0000
0.80	0.2392	20.0000
0.75	0.2990	20.0000
0.70	0.3590	20.0000
0.65	0.4189	20.0000
0.60	0.4789	20.0000
0.55	0.5389	20.0000
0.50	0.5989	20.0000
0.45	0.6590	20.0000
0.40	0.7191	20.0000
0.35	0.7793	20.0000
0.30	0.8395	20.0000
0.25	0.8997	20.0000
0.20	0.9599	20.0000
0.15	1.0202	20.0000
0.10	1.0805	20.0000
0.05	1.1409	20.0000
0.00	1.2013	20.0000
