c	F_rep (kT)
1.00	0.0000	1.0000
0.95	19.1284	1.0000
0.90	39.7870	1.0000
0.85	62.2543	1.0000
0.80	86.8968	1.0000
0.75	114.2115	1.0000
0.70	144.9007	1.0000
0.65	180.0109	1.0000
0.60	221.2153	1.0000
0.55	271.0893	2.0000
0.50	333.7536	2.0000
0.45	414.7109	2.0000
0.40	509.7034	3.0000
0.35	611.5277	3.0000
0.30	717.2643	4.0000
0.25	824.3528	5.0000
0.20	930.0083	7.0000
0.15	1032.7498	9.0000
0.10	1130.1207	11.0000
0.05	1220.4548	14.0000
0.00	1301.1745	17.0000
