c	F_rep (kT)
1.00	0.0000	7.0000
0.95	102.1570	7.0000
0.90	206.8852	8.0000
0.85	315.1871	8.0000
0.80	429.2520	8.0000
0.75	549.2436	9.0000
0.70	671.0020	9.0000
0.65	799.8229	9.0000
0.60	933.3560	10.0000
0.55	1071.3146	10.0000
0.50	1214.6588	11.0000
0.45	1361.9449	11.0000
0.40	1512.3507	12.0000
0.35	1667.0018	13.0000
0.30	1822.6888	13.0000
0.25	1978.8353	14.0000
0.20	2135.3388	15.0000
0.15	2290.7669	16.0000
0.10	2443.7949	17.0000
0.05	2593.1995	18.0000
0.00	2737.8522	19.0000
