c	F_rep (kT)
1.00	0.0000	1.0000
0.95	173.2002	1.0000
0.90	360.4509	1.0000
0.85	564.2893	1.0000
0.80	788.1967	1.0000
0.75	1036.8660	1.0000
0.70	1317.1397	1.0000
0.65	1639.2901	1.0000
0.60	2020.3826	1.0000
0.55	2492.0336	1.0000
0.50	3115.3482	1.0000
0.45	3942.0322	1.0000
0.40	4920.3242	1.0000
0.35	5989.2087	1.0000
0.30	7117.0191	1.0000
0.25	8286.7025	1.0000
0.20	9487.9462	1.0000
0.15	10713.9805	1.0000
0.10	11960.0820	1.0000
0.05	13222.8053	1.0000
0.00	14499.5564	1.0000
