c	F_rep (kT)
1.00	0.0000	1.0000
0.95	140.4402	1.0000
0.90	288.5263	1.0000
0.85	444.9553	1.0000
0.80	610.4714	1.0000
0.75	785.8466	1.0000
0.70	971.8613	1.0000
0.65	1169.2818	1.0000
0.60	1378.7777	1.0000
0.55	1600.9031	1.0000
0.50	1836.0041	1.0000
0.45	2084.2104	1.0000
0.40	2345.3907	1.0000
0.35	2619.2047	1.0000
0.30	2905.1538	1.0000
0.25	3202.5200	1.0000
0.20	3510.4530	1.0000
0.15	3828.2420	1.0000
0.10	4155.1109	1.0000
0.05	4490.3221	1.0000
0.00	4833.1857	1.0000
