c	F_rep (kT)
1.00	0.0000	1.0000
0.95	140.4133	1.0000
0.90	288.4760	1.0000
0.85	444.8742	1.0000
0.80	610.3525	1.0000
0.75	785.6832	1.0000
0.70	971.6494	1.0000
0.65	1169.0062	1.0000
0.60	1378.4317	1.0000
0.55	1600.4698	1.0000
0.50	1835.4752	1.0000
0.45	2083.5704	1.0000
0.40	2344.6331	1.0000
0.35	2618.3091	1.0000
0.30	2904.0596	1.0000
0.25	3201.1947	1.0000
0.20	3508.9649	1.0000
0.15	3826.5881	1.0000
0.10	4153.2880	1.0000
0.05	4488.3290	1.0000
0.00	4831.0122	1.0000
