c	F_rep (kT)
1.00	0.0000	1.0000
0.95	19.2832	1.0000
0.90	40.1331	1.0000
0.85	62.8431	1.0000
0.80	87.8026	1.0000
0.75	115.5487	1.0000
0.70	146.8572	1.0000
0.65	182.9262	1.0000
0.60	225.7971	1.0000
0.55	279.5454	1.0000
0.50	354.2076	1.0000
0.45	461.4746	1.0000
0.40	589.7749	1.0000
0.35	729.0802	1.0000
0.30	875.3061	1.0000
0.25	1026.4025	1.0000
0.20	1177.4644	2.0000
0.15	1330.6539	3.0000
0.10	1482.0714	3.0000
0.05	1631.0335	5.0000
0.00	1775.3110	6.0000
