c	F_rep (kT)
1.00	0.0000	17.0000
0.95	1.2405	17.0000
0.90	2.4908	17.0000
0.85	3.7512	17.0000
0.80	5.0216	17.0000
0.75	6.3023	17.0000
0.70	7.5934	17.0000
0.65	8.8950	17.0000
0.60	10.2072	17.0000
0.55	11.5267	18.0000
0.50	12.7616	18.0000
0.45	14.0065	18.0000
0.40	15.2617	18.0000
0.35	16.5271	18.0000
0.30	17.8029	18.0000
0.25	19.0893	18.0000
0.20	20.3865	18.0000
0.15	21.6944	18.0000
0.10	23.0134	18.0000
0.05	24.3436	18.0000
0.00	25.6152	19.0000
