c	F_rep (kT)
1.00	0.0000	20.0000
0.95	0.6525	20.0000
0.90	1.3054	20.0000
0.85	1.9588	20.0000
0.80	2.6126	20.0000
0.75	3.2669	20.0000
0.70	3.9216	20.0000
0.65	4.5767	20.0000
0.60	5.2323	20.0000
0.55	5.8884	20.0000
0.50	6.5449	20.0000
0.45	7.2019	20.0000
0.40	7.8593	20.0000
0.35	8.5172	20.0000
0.30	9.1755	20.0000
0.25	9.8343	20.0000
0.20	10.4936	20.0000
0.15	11.1533	20.0000
0.10	11.8134	20.0000
0.05	12.4741	20.0000
0.00	13.1351	20.0000
