c	F_rep (kT)
1.00	0.0000	2.0000
0.95	18.3783	2.0000
0.90	38.1919	2.0000
0.85	59.6925	2.0000
0.80	83.2065	2.0000
0.75	109.1687	2.0000
0.70	138.1783	2.0000
0.65	171.0942	2.0000
0.60	209.2074	2.0000
0.55	254.5459	2.0000
0.50	308.6692	3.0000
0.45	374.3813	3.0000
0.40	448.8018	4.0000
0.35	528.8526	5.0000
0.30	611.5698	6.0000
0.25	695.0088	7.0000
0.20	776.8405	9.0000
0.15	855.9392	11.0000
0.10	930.6015	13.0000
0.05	999.4114	16.0000
0.00	1060.8341	19.0000
