c	F_rep (kT)
1.00	0.0000	19.0000
0.95	0.5094	19.0000
0.90	1.0210	19.0000
0.85	1.5348	19.0000
0.80	2.0508	19.0000
0.75	2.5692	19.0000
0.70	3.0898	19.0000
0.65	3.6128	19.0000
0.60	4.1381	19.0000
0.55	4.6657	19.0000
0.50	5.1569	20.0000
0.45	5.6413	20.0000
0.40	6.1278	20.0000
0.35	6.6164	20.0000
0.30	7.1072	20.0000
0.25	7.6001	20.0000
0.20	8.0953	20.0000
0.15	8.5926	20.0000
0.10	9.0922	20.0000
0.05	9.5941	20.0000
0.00	10.0982	20.0000
