c	F_rep (kT)
1.00	0.0000	17.0000
0.95	14.1953	18.0000
0.90	27.6251	18.0000
0.85	41.2035	18.0000
0.80	54.9337	18.0000
0.75	68.8191	18.0000
0.70	82.8630	18.0000
0.65	97.0690	18.0000
0.60	111.4406	18.0000
0.55	125.9814	18.0000
0.50	139.7644	19.0000
0.45	153.4333	19.0000
0.40	167.2629	19.0000
0.35	181.2566	19.0000
0.30	195.4183	19.0000
0.25	209.7516	19.0000
0.20	224.2604	19.0000
0.15	238.7161	20.0000
0.10	252.2712	20.0000
0.05	265.9914	20.0000
0.00	279.8802	20.0000
