c	F_rep (kT)
1.00	0.0000	6.0000
0.95	12.8268	6.0000
0.90	25.9712	7.0000
0.85	39.7820	7.0000
0.80	54.4424	7.0000
0.75	69.9768	8.0000
0.70	85.9627	8.0000
0.65	103.0667	8.0000
0.60	120.9562	9.0000
0.55	139.7830	9.0000
0.50	159.4019	10.0000
0.45	180.0092	11.0000
0.40	201.0586	11.0000
0.35	222.6612	12.0000
0.30	244.6324	13.0000
0.25	266.7253	14.0000
0.20	288.7090	15.0000
0.15	310.3693	16.0000
0.10	331.5088	17.0000
0.05	351.8311	19.0000
0.00	371.0676	20.0000
