c	F_rep (kT)
1.00	0.0000	2.0000
0.95	133.1843	2.0000
0.90	273.3335	2.0000
0.85	421.0401	2.0000
0.80	576.9312	2.0000
0.75	741.6561	2.0000
0.70	915.8656	2.0000
0.65	1100.1821	2.0000
0.60	1295.1616	2.0000
0.55	1501.2509	2.0000
0.50	1718.7460	2.0000
0.45	1943.1994	3.0000
0.40	2176.9019	3.0000
0.35	2421.4590	3.0000
0.30	2676.4683	3.0000
0.25	2941.4170	3.0000
0.20	3215.7226	3.0000
0.15	3492.8082	4.0000
0.10	3775.5478	4.0000
0.05	4065.5964	4.0000
0.00	4362.4020	4.0000
