c	F_rep (kT)
1.00	0.0000	1.0000
0.95	172.4078	1.0000
0.90	358.6451	1.0000
0.85	561.2418	1.0000
0.80	783.5284	1.0000
0.75	1030.0364	1.0000
0.70	1307.1904	1.0000
0.65	1624.6085	1.0000
0.60	1997.8046	1.0000
0.55	2454.4171	1.0000
0.50	3038.0161	2.0000
0.45	3787.5128	2.0000
0.40	4674.5496	2.0000
0.35	5624.8257	3.0000
0.30	6615.3559	4.0000
0.25	7616.9033	5.0000
0.20	8611.6603	6.0000
0.15	9575.0692	8.0000
0.10	10494.0773	10.0000
0.05	11345.3753	13.0000
0.00	12111.1576	16.0000
