c	F_rep (kT)
1.00	0.0000	1.0000
0.95	17.8600	1.0000
0.90	36.9660	1.0000
0.85	57.4934	1.0000
0.80	79.6524	1.0000
0.75	103.6932	1.0000
0.70	129.9101	1.0000
0.65	158.6393	1.0000
0.60	190.2420	1.0000
0.55	225.0626	1.0000
0.50	263.3598	1.0000
0.45	305.2312	1.0000
0.40	350.5796	1.0000
0.35	399.1468	1.0000
0.30	450.5886	1.0000
0.25	504.5440	1.0000
0.20	560.6770	1.0000
0.15	618.6932	1.0000
0.10	678.3424	1.0000
0.05	739.4144	1.0000
0.00	801.6682	2.0000
