c	F_rep (kT)
1.00	0.0000	17.0000
0.95	2.0116	17.0000
0.90	4.0512	17.0000
0.85	6.1195	17.0000
0.80	8.2173	17.0000
0.75	10.3453	17.0000
0.70	12.4157	18.0000
0.65	14.4407	18.0000
0.60	16.4950	18.0000
0.55	18.5795	18.0000
0.50	20.6951	18.0000
0.45	22.8426	18.0000
0.40	24.9754	19.0000
0.35	27.0088	19.0000
0.30	29.0730	19.0000
0.25	31.1687	19.0000
0.20	33.2969	19.0000
0.15	35.4584	19.0000
0.10	37.5467	20.0000
0.05	39.5812	20.0000
0.00	41.6475	20.0000
