c	F_rep (kT)
1.00	0.0000	2.0000
0.95	161.8597	2.0000
0.90	335.9418	2.0000
0.85	524.2857	2.0000
0.80	727.0927	3.0000
0.75	946.1070	3.0000
0.70	1189.1268	3.0000
0.65	1462.1718	3.0000
0.60	1773.7384	3.0000
0.55	2133.0808	4.0000
0.50	2545.9392	4.0000
0.45	3026.7006	5.0000
0.40	3559.0646	6.0000
0.35	4123.1054	7.0000
0.30	4703.0637	8.0000
0.25	5287.1628	9.0000
0.20	5859.4602	11.0000
0.15	6411.0677	13.0000
0.10	6930.5234	15.0000
0.05	7409.1814	17.0000
0.00	7836.3999	20.0000
