c	F_rep (kT)
1.00	0.0000	18.0000
0.95	1.2939	18.0000
0.90	2.6004	18.0000
0.85	3.9198	18.0000
0.80	5.2524	18.0000
0.75	6.5985	18.0000
0.70	7.9582	18.0000
0.65	9.3176	19.0000
0.60	10.5916	19.0000
0.55	11.8785	19.0000
0.50	13.1786	19.0000
0.45	14.4920	19.0000
0.40	15.8192	19.0000
0.35	17.1603	19.0000
0.30	18.5156	19.0000
0.25	19.8855	19.0000
0.20	21.2447	20.0000
0.15	22.5199	20.0000
0.10	23.8087	20.0000
0.05	25.1114	20.0000
0.00	26.4281	20.0000
