c	F_rep (kT)
1.00	0.0000	1.0000
0.95	19.2893	1.0000
0.90	40.1466	1.0000
0.85	62.8659	1.0000
0.80	87.8375	1.0000
0.75	115.6003	1.0000
0.70	146.9332	1.0000
0.65	183.0418	1.0000
0.60	225.9882	1.0000
0.55	279.9296	1.0000
0.50	355.4345	1.0000
0.45	465.2620	1.0000
0.40	596.6919	1.0000
0.35	739.1569	1.0000
0.30	888.4972	1.0000
0.25	1042.6485	1.0000
0.20	1200.4029	1.0000
0.15	1359.9953	2.0000
0.10	1518.5643	2.0000
0.05	1677.0433	3.0000
0.00	1833.1762	4.0000
