c	F_rep (kT)
1.00	0.0000	2.0000
0.95	159.9522	2.0000
0.90	331.6177	2.0000
0.85	516.8240	2.0000
0.80	717.8408	2.0000
0.75	937.5146	2.0000
0.70	1179.4369	2.0000
0.65	1448.1199	2.0000
0.60	1749.0712	2.0000
0.55	2078.8113	3.0000
0.50	2450.6382	3.0000
0.45	2867.4358	3.0000
0.40	3322.5179	4.0000
0.35	3805.6766	4.0000
0.30	4315.8805	5.0000
0.25	4841.0201	5.0000
0.20	5373.8270	6.0000
0.15	5910.4790	7.0000
0.10	6444.1916	8.0000
0.05	6969.7195	9.0000
0.00	7478.3644	11.0000
