c	F_rep (kT)
1.00	0.0000	20.0000
0.95	0.1580	20.0000
0.90	0.3162	20.0000
0.85	0.4747	20.0000
0.80	0.6334	20.0000
0.75	0.7923	20.0000
0.70	0.9514	20.0000
0.65	1.1108	20.0000
0.60	1.2705	20.0000
0.55	1.4303	20.0000
0.50	1.5904	20.0000
0.45	1.7508	20.0000
0.40	1.9114	20.0000
0.35	2.0722	20.0000
0.30	2.2332	20.0000
0.25	2.3945	20.0000
0.20	2.5561	20.0000
0.15	2.7179	20.0000
0.10	2.8799	20.0000
0.05	3.0422	20.0000
0.00	3.2047	20.0000
