c	F_rep (kT)
1.00	0.0000	1.0000
0.95	17.8825	1.0000
0.90	37.0132	1.0000
0.85	57.5693	1.0000
0.80	79.7662	1.0000
0.75	103.8550	1.0000
0.70	130.1339	1.0000
0.65	158.9430	1.0000
0.60	190.6503	1.0000
0.55	225.6072	1.0000
0.50	264.0781	1.0000
0.45	306.1655	1.0000
0.40	351.7688	1.0000
0.35	400.6108	1.0000
0.30	452.3496	1.0000
0.25	506.6181	1.0000
0.20	563.0763	1.0000
0.15	621.4244	1.0000
0.10	681.4050	1.0000
0.05	742.8243	1.0000
0.00	805.5057	1.0000
