c	F_rep (kT)
1.00	0.0000	3.0000
0.95	16.4116	3.0000
0.90	33.9365	3.0000
0.85	52.7304	3.0000
0.80	72.8085	4.0000
0.75	94.0703	4.0000
0.70	117.2175	4.0000
0.65	142.5600	4.0000
0.60	170.4515	4.0000
0.55	200.4432	5.0000
0.50	233.2922	5.0000
0.45	268.9491	6.0000
0.40	306.8577	6.0000
0.35	346.6681	7.0000
0.30	388.0007	8.0000
0.25	430.1400	9.0000
0.20	472.4896	10.0000
0.15	514.5544	11.0000
0.10	555.9229	12.0000
0.05	596.0003	14.0000
0.00	634.3338	15.0000
