c	F_rep (kT)
1.00	0.0000	16.0000
0.95	22.4016	16.0000
0.90	45.0794	17.0000
0.85	66.5918	17.0000
0.80	88.4526	17.0000
0.75	110.6721	17.0000
0.70	133.2614	17.0000
0.65	156.2317	17.0000
0.60	179.1561	18.0000
0.55	201.1286	18.0000
0.50	223.4760	18.0000
0.45	246.2096	18.0000
0.40	269.3413	18.0000
0.35	292.8411	19.0000
0.30	314.8630	19.0000
0.25	337.2733	19.0000
0.20	360.0836	19.0000
0.15	383.3061	19.0000
0.10	406.4332	20.0000
0.05	428.4129	20.0000
0.00	450.7907	20.0000
