c	F_rep (kT)
1.00	0.0000	1.0000
0.95	19.1187	1.0000
0.90	39.7629	1.0000
0.85	62.2119	1.0000
0.80	86.8265	1.0000
0.75	114.0912	1.0000
0.70	144.6950	1.0000
0.65	179.6285	1.0000
0.60	220.4132	1.0000
0.55	269.4230	1.0000
0.50	329.8786	1.0000
0.45	403.6787	1.0000
0.40	488.9217	1.0000
0.35	582.3838	1.0000
0.30	681.6972	1.0000
0.25	785.3445	1.0000
0.20	892.3282	1.0000
0.15	1001.9660	1.0000
0.10	1113.7689	1.0000
0.05	1227.3700	1.0000
0.00	1342.4930	1.0000
