c	F_rep (kT)
1.00	0.0000	1.0000
0.95	169.0100	1.0000
0.90	351.0330	1.0000
0.85	548.2634	1.0000
0.80	763.5173	1.0000
0.75	1000.4157	1.0000
0.70	1263.7628	1.0000
0.65	1559.9354	1.0000
0.60	1897.3373	1.0000
0.55	2286.2444	1.0000
0.50	2736.5867	1.0000
0.45	3252.8072	1.0000
0.40	3830.4696	1.0000
0.35	4459.6166	1.0000
0.30	5129.9967	1.0000
0.25	5833.2052	1.0000
0.20	6562.8620	1.0000
0.15	7314.1723	1.0000
0.10	8083.4937	1.0000
0.05	8868.0179	1.0000
0.00	9665.5313	1.0000
