c	F_rep (kT)
1.00	0.0000	1.0000
0.95	19.3169	1.0000
0.90	40.2067	1.0000
0.85	62.9665	1.0000
0.80	87.9950	1.0000
0.75	115.8374	1.0000
0.70	147.2890	1.0000
0.65	183.5931	1.0000
0.60	226.9254	1.0000
0.55	281.9551	1.0000
0.50	366.1964	1.0000
0.45	522.5524	1.0000
0.40	708.1309	1.0000
0.35	905.4162	1.0000
0.30	1109.7357	1.0000
0.25	1318.9201	1.0000
0.20	1531.7245	1.0000
0.15	1747.3507	1.0000
0.10	1965.2509	1.0000
0.05	2183.7681	2.0000
0.00	2399.3609	2.0000
